-25.335491,-16.539198
-23.196205,-18.574795
-23.005835,-15.584739
-25.521914,-13.893245
-22.378986,-13.267373
-21.215193,-15.999609
-20.713175,-12.481848
-25.284058,-8.117462
-21.79408,-10.113789
-22.341557,-12.057205
-22.76991,-15.112577
-21.844671,-14.872379
-22.231474,-15.92091
-24.355913,-11.210075
-25.018946,-8.527101
-24.198606,-9.130557
-23.014523,-14.392401
-22.587381,-16.656034
-22.591114,-13.26742
-21.922356,-12.548284
-22.865635,-16.126747
-24.144728,-19.162575
-23.993744,-16.551666
-22.127533,-16.268764
-24.318695,-18.808945
-21.568535,-16.13957
-23.370346,-14.699779
-24.886778,-18.716429
-22.465754,-17.367311
-24.462671,-18.657429
-21.654448,-18.325478
-21.837023,-19.766903
-21.346104,-17.679647
-22.63393,-19.551125
-27.335789,-19.637869
-25.247034,-21.881145
-20.960114,-21.107342
-23.773157,-19.809446
-23.780535,-20.24188
-27.513813,-20.88412
-34.04473,-29.881819
-48.532936,-41.917442
-56.084686,-60.084076
