-30.425446,-11.787703
-27.852242,-21.739716
-25.138763,-19.048641
-27.476482,-15.622841
-25.273212,-18.59779
-25.780682,-16.286781
-26.800367,-17.14732
-30.974737,-22.107958
-26.320192,-17.627892
-23.602692,-15.850929
-22.185234,-14.104481
-22.87099,-14.503798
-21.238342,-19.646267
-21.013563,-14.830511
-22.070702,-15.842659
-25.620647,-18.608109
-27.639622,-18.084698
-27.532173,-19.573847
-25.403452,-20.041668
-21.694405,-18.93135
-23.48135,-21.14293
-22.29576,-22.253864
-19.800215,-23.252327
-18.576885,-25.981186
-19.51249,-26.749609
-24.042154,-19.162552
-23.171757,-18.754396
-22.918163,-21.44303
-22.996643,-17.737423
-25.955463,-18.173903
-30.214252,-24.159569
-32.143257,-21.678272
-22.786575,-22.574265
-21.923428,-21.724659
-17.687908,-22.655798
-16.388506,-25.560799
-18.848135,-26.575924
-19.435143,-24.692045
-19.106735,-23.337624
-16.864143,-17.817303
-21.279404,-20.909636
-19.379568,-25.659225
-23.237286,-19.901701
-26.786291,-22.796303
-29.50683,-26.307655
-27.945873,-26.123997
-28.914013,-20.813324
-25.237131,-15.999714
-29.54633,-17.05329
-32.917816,-22.27486
-30.081621,-18.736263
-23.487677,-16.649538
-25.613287,-19.01703
-26.185051,-21.36917
-27.460598,-24.108528
-27.964153,-22.114557
-31.74373,-23.661116
-28.858196,-22.414803
-28.45422,-23.347198
-32.139267,-20.894976
-36.394535,-16.39693
-36.76988,-14.954832
-38.249058,-18.878077
-31.14711,-23.075876
-28.029404,-21.674908
-30.747923,-20.564682
-29.416483,-22.97726
-33.87202,-20.408186
-35.77622,-20.657322
-25.414892,-25.175352
-25.884363,-23.226383
-25.724617,-17.997238
-26.569359,-17.9664
-32.413643,-21.618479
-25.113811,-21.327631
-23.887722,-22.86866
-27.477272,-26.41781
-25.21454,-23.398087
-23.831932,-21.290455
-27.558289,-21.631702
-22.927708,-27.477448
-25.382132,-29.559797
-31.152107,-23.157925
-33.895,-21.620602
-26.100613,-24.763962
-26.267921,-23.825476
-35.866333,-22.330406
-30.983004,-22.559624
-28.105536,-23.15073
-30.448177,-21.512613
-31.329596,-24.234089
-30.450108,-25.678247
-31.121952,-25.43824
-35.50377,-25.47595
-30.732786,-23.352833
-27.876534,-26.775318
-25.227133,-25.244982
-29.422325,-22.00343
-28.30394,-22.729748
-34.76306,-23.459011
-30.034784,-22.679386
-25.8382,-23.809994
-25.966616,-26.50099
-25.679789,-26.294819
-23.99681,-28.086006
-23.842583,-28.10546
-27.236738,-24.869513
-31.957083,-27.49019
-34.41592,-29.843674
-41.35692,-34.789658
-49.412678,-46.470516
-72.06543,-67.624275
